date,agricultura,petroleo_minas,manufactura,construccion,comercio,servicios,impuestos_netos,imaec_total,imaec_petrolero,imaec_no_petrolero,imaec_vulnerable,homicidios,population_reference,homicidios_100k_mensual,homicidios_100k_anualizado,source_quality,curfew_days,curfew_intensity,dlog_imaec_no_petrolero,dlog_imaec_petrolero,dlog_imaec_total,dlog_imaec_vulnerable,dlog_no_petrolero_l1,dlog_vulnerable_l1,dlog_petrolero_l1,homicidios_100k_anualizado_l1,homicidios_100k_anualizado_l2,curfew_intensity_l1,month,trend,season_sin,season_cos
2023-11-01,105.3224904947178,109.7394680243608,102.3930121856182,71.16500224449636,106.8868491253651,109.2683376112313,93.44757209681416,104.9120596247085,91.19293690881722,106.79474720635871,97.428300291677715,830,18103660,4.584708285506909,55.0164994260829,serie_mensual_armonizada_publica,0,0,-0.08632807406945275,-0.668549534144347,-0.2011024720433241,-1.5014286107590813,-1.5022200506351169,-1.246590680233961,0.6839530341594902,53.02795125405581,50.37655369135302,0,11,23,-0.5000000000000004,0.8660254037844384
2023-12-01,116.189407079317,107.3339086114144,104.3162672335514,73.18918762745234,118.1944336477952,112.6824591564041,105.3908974670633,109.5980427361202,93.1755954364004,111.3515953657225,102.09558691630076,849,18103660,4.68965943903056,56.27591326836672,serie_mensual_armonizada_publica,0,0,4.178397923265553,2.150838795575094,4.3697044255591955,4.679277523136527,-0.08632807406945275,-1.5014286107590813,-0.668549534144347,55.0164994260829,53.02795125405581,0,12,24,-2.4492127076447545e-16,1
2024-01-01,111.8894815823849,107.2476925695933,98.9185546535572,69.75648067624061,110.1712632711175,108.3227145926816,95.13659700401884,104.6045329257595,94.65709675719587,106.1100661839794,96.79225329839925,505,18103660,2.7894911857602276,33.473894229122735,serie_mensual_armonizada_publica,24,0.13548387096774192,-4.8215805472941575,1.5775017928420176,-4.6632629605202425,-5.334253791461929,4.178397923265553,4.679277523136527,2.150838795575094,56.27591326836672,55.0164994260829,0,1,25,0.49999999999999994,0.8660254037844387
2024-02-01,118.662802156188,109.6416131367835,102.8371675175138,74.31046318108496,111.1391967326328,107.3615808220478,103.078619470326,106.3311430789215,95.1541501207824,107.5009365383673,98.91210206331984,387,18103660,2.1376892849291247,25.652271419149496,serie_mensual_armonizada_publica,29,0.17499999999999996,1.3022643899378572,0.5237355614467809,1.637132939854613,2.1664634637978075,-4.8215805472941575,-5.334253791461929,1.5775017928420176,33.473894229122735,56.27591326836672,0.13548387096774192,2,26,0.8660254037844386,0.5000000000000001
2024-03-01,109.2197595286856,108.7137604739816,105.6597168107044,85.11206441162632,110.6266522779913,109.3073927842962,101.5075365987749,107.262197466747,92.06875052907878,109.0160390134761,102.67645657115456,390,18103660,2.154260519696017,25.851126236352208,serie_mensual_armonizada_publica,31,0.17499999999999996,1.3995458802143368,-3.2962623076891795,0.8718064734399178,3.7351248162887707,1.3022643899378572,2.1664634637978075,0.5237355614467809,25.652271419149496,33.473894229122735,0.17499999999999996,3,27,1,6.123031769111886e-17
2024-04-01,111.1350106997402,102.5175825467107,103.4662735534379,59.82265278669196,107.5960622127178,106.2599371164467,88.931435628282685,102.4746051797264,90.56926264378218,104.478824104997,94.2862314173236,400,18103660,2.209497968918992,26.513975627027904,serie_mensual_armonizada_publica,8,0.04666666666666666,-4.251060758971548,-1.6420695259347085,-4.566126709696672,-8.524767529258792,1.3995458802143368,3.7351248162887707,-3.2962623076891795,25.851126236352208,25.652271419149496,0.17499999999999996,4,28,0.8660254037844387,-0.4999999999999998
2024-05-01,112.6655863718117,107.8063278733549,107.3416035909224,73.8195846860896,109.5203545905556,108.2595570300363,93.34148822411096,105.8434863378453,90.27320142712507,108.1323929113233,99.73527497440098,428,18103660,2.3641628267433217,28.369953920919865,serie_mensual_armonizada_publica,10,0,3.4371925933999847,-0.3274247369683181,3.234644542602272,5.618425488961343,-4.251060758971548,-8.524767529258792,-1.6420695259347085,26.513975627027904,25.851126236352208,0.04666666666666666,5,29,0.49999999999999994,-0.8660254037844387
2024-06-01,111.5677375813628,102.9585423131017,104.8212787511083,71.08217142911833,109.3765076204264,109.2164204876393,95.50764677766664,105.388040238393,84.80571552997966,107.9873876351807,98.62409457207308,926,18103660,5.1149877980474665,61.3798535765696,serie_mensual_armonizada_publica,30,0,-0.13418975119732224,-6.24777030543866,-0.43122995191211544,-1.120382695632216,3.4371925933999847,5.618425488961343,-0.3274247369683181,28.369953920919865,26.513975627027904,0,6,30,1.2246063538223773e-16,-1
2024-07-01,112.3046741901946,98.89474686505064,101.5441341228131,71.14592369454553,106.7741710109128,109.709193194548,92.9957493627841,104.3507360060298,88.78288291207906,106.5579208898557,97.29335550570484,717,18103660,3.960525109287293,47.52630131144752,serie_mensual_armonizada_publica,21,0,-1.3325743716072758,4.583093077416223,-0.9891472702541648,-1.3584900491322216,-0.13418975119732224,-1.120382695632216,-6.24777030543866,61.3798535765696,28.369953920919865,0,7,31,-0.4999999999999997,-0.8660254037844388
2024-08-01,112.94376547325,105.8440876006198,102.5658052663848,69.51025047715686,107.1723871202425,108.6279873949063,91.14371775282102,104.4823127869971,89.09808195068258,106.8163471272326,96.9691075646726,620,18103660,3.424721851824438,41.096662221893254,serie_mensual_armonizada_publica,0,0,0.24222823692570117,0.35439358982714,0.12601147101811705,-0.3338249057724063,-1.3325743716072758,-1.3584900491322216,4.583093077416223,47.52630131144752,61.3798535765696,0,8,32,-0.8660254037844384,-0.5000000000000004
